Utente1,Utente2,ScoreML
15.3,4.1,0.293458719402572
15.3,4.2,0.294714587737844
15.3,8.1,0.357467073442965
16.1,16.3,0.513972756635304
16.1,17.1,0.339767799692265
16.1,17.2,0.231007167106752
16.1,17.3,0.304717710750193
16.1,19.1,0.32632863340564
16.1,19.2,0.311735861392612
16.1,19.3,0.283153418384037
16.1,20.1,0.323317541696411
16.1,20.2,0.324754979449889
16.1,20.3,0.307027458280699
16.1,21.1,0.343162108072048
16.1,21.2,0.329949925565029
16.1,21.3,0.299070764832023
16.1,22.2,0.305570578691184
16.1,24.1,0.309912746834613
16.1,24.2,0.302423531036387
16.1,24.3,0.279249982702553
16.1,4.1,0.366360691144708
16.1,4.2,0.342443064182195
16.1,8.1,0.245139350927774
16.3,17.1,0.305847568988173
16.3,17.2,0.264022958518132
16.3,17.3,0.32577286302365
16.3,19.1,0.341885674179209
16.3,19.2,0.323320098883812
16.3,19.3,0.314215611102592
16.3,20.1,0.322245472256296
16.3,20.2,0.325833979829325
16.3,20.3,0.245059288537549
16.3,21.1,0.423584826310034
16.3,21.2,0.36656824892119
16.3,21.3,0.353673519534769
16.3,22.2,0.357652399481193
16.3,24.1,0.349398501929333
16.3,24.2,0.325658413499448
16.3,24.3,0.312808074485565
16.3,4.1,0.404530496671003
16.3,4.2,0.413598673300166
16.3,8.1,0.255447420549479
17.1,17.2,0.36254772648386
17.1,17.3,0.408477536116844
17.1,19.1,0.253542587231449
17.1,19.2,0.226328606216874
17.1,19.3,0.297936587820835
17.1,20.1,0.219852683269028
17.1,20.2,0.254322668481961
17.1,20.3,0.17409529132318
17.1,21.1,0.346815772275071
17.1,21.2,0.285799256505576
17.1,21.3,0.270325203252033
17.1,22.2,0.255727788279773
17.1,24.1,0.271221379665759
17.1,24.2,0.224966985162744
17.1,24.3,0.221050217839945
17.1,4.1,0.288336520076482
17.1,4.2,0.291005704461983
17.1,8.1,0.139551009794574
17.2,17.3,0.401046663759267
17.2,19.1,0.311989686291362
17.2,19.2,0.321656823881563
17.2,19.3,0.344348975545274
17.2,20.1,0.25943750939991
