Utente1,Utente2,ScoreML
14.2,4.2,0.403321976149915
14.2,8.1,0.344326439351593
14.3,15.1,0.452050264550265
14.3,15.2,0.435152877166006
14.3,15.3,0.39633769589395
14.3,16.1,0.380421313506815
14.3,16.3,0.424160744915462
14.3,17.1,0.32092709546876
14.3,17.2,0.291826224745807
14.3,17.3,0.314069591527988
14.3,19.1,0.402311876699909
14.3,19.2,0.442145293887366
14.3,19.3,0.439457202505219
14.3,20.1,0.424232563184727
14.3,20.2,0.421711678251181
14.3,20.3,0.430781258725638
14.3,21.1,0.423404255319149
14.3,21.2,0.389371428571429
14.3,21.3,0.354061693498832
14.3,22.2,0.389976787096006
14.3,24.1,0.37944847605225
14.3,24.2,0.456987064214862
14.3,24.3,0.415766738660907
14.3,4.1,0.390754421311842
14.3,4.2,0.358257396080389
14.3,8.1,0.338263270942007
15.1,15.2,0.599394290869257
15.1,15.3,0.710355789216286
15.1,16.1,0.361673741661613
15.1,16.3,0.389647924330005
15.1,17.1,0.202880658436214
15.1,17.2,0.224794124193189
15.1,17.3,0.235301968635302
15.1,19.1,0.330320150659134
15.1,19.2,0.427746367560338
15.1,19.3,0.391261294714692
15.1,20.1,0.391515431741995
15.1,20.2,0.361754446160005
15.1,20.3,0.376565510597302
15.1,21.1,0.381239026837221
15.1,21.2,0.434000925375107
15.1,21.3,0.368946346037913
15.1,22.2,0.344550669216061
15.1,24.1,0.408661569106213
15.1,24.2,0.459368368493322
15.1,24.3,0.452087500806608
15.1,4.1,0.363939487496141
15.1,4.2,0.362943143812709
15.1,8.1,0.350139484248486
15.2,15.3,0.612115059221658
15.2,16.1,0.331646082202875
15.2,16.3,0.394428476674773
15.2,17.1,0.254978877489439
15.2,17.2,0.264462809917355
15.2,17.3,0.265964648364047
15.2,19.1,0.362903225806452
15.2,19.2,0.433288770053476
15.2,19.3,0.404398289554062
15.2,20.1,0.347588485734257
15.2,20.2,0.353216818642351
15.2,20.3,0.365102254850551
15.2,21.1,0.424711531570272
15.2,21.2,0.450350256373222
15.2,21.3,0.395312147847645
15.2,22.2,0.34850082868766
15.2,24.1,0.385317177476835
15.2,24.2,0.431916982190436
15.2,24.3,0.445299693535742
15.2,4.1,0.353244580748589
15.2,4.2,0.330764581444545
15.2,8.1,0.330040585037139
15.3,16.1,0.347162426614481
15.3,16.3,0.358914139669821
15.3,17.1,0.307052091848109
15.3,17.2,0.225751995089012
15.3,17.3,0.263460310704405
15.3,19.1,0.323387252690597
15.3,19.2,0.41161346961811
15.3,19.3,0.374423963133641
15.3,20.1,0.377890648341799
15.3,20.2,0.40398853594459
15.3,20.3,0.378052531217322
15.3,21.1,0.334599843194017
15.3,21.2,0.40183620517597
15.3,21.3,0.344921054414854
15.3,22.2,0.347083360921671
15.3,24.1,0.391925424183489
15.3,24.2,0.42699012394777
15.3,24.3,0.420762084287061
15.3,4.1,0.324659391747918
15.3,4.2,0.311098495600341
15.3,8.1,0.328456885637924
16.1,16.3,0.544776119402985
16.1,17.1,0.334062213444311
16.1,17.2,0.237375981045461
16.1,17.3,0.305298058055349
16.1,19.1,0.327254496459234
16.1,19.2,0.34180877916641
16.1,19.3,0.344234296919476
16.1,20.1,0.307655559536606
16.1,20.2,0.312745155435864
16.1,20.3,0.334496907342764
16.1,21.1,0.278935594018604
16.1,21.2,0.355300093570378
16.1,21.3,0.327252777396791
16.1,22.2,0.306416003211347
16.1,24.1,0.335386011538212
16.1,24.2,0.330194118777628
16.1,24.3,0.328059071729958
16.1,4.1,0.381158167675022
16.1,4.2,0.371366179882626
16.1,8.1,0.245628528156409
16.3,17.1,0.290118698936334
16.3,17.2,0.24706282989954
16.3,17.3,0.294299397497296
16.3,19.1,0.352825276194497
16.3,19.2,0.383111914864019
16.3,19.3,0.397476798143852
16.3,20.1,0.352007287396708
16.3,20.2,0.332713873758411
16.3,20.3,0.37756573076131
16.3,21.1,0.440918148940881
16.3,21.2,0.417238580178585
16.3,21.3,0.409871576667182
16.3,22.2,0.369787453114658
16.3,24.1,0.378613344925016
16.3,24.2,0.389719493094119
16.3,24.3,0.384576060760973
16.3,4.1,0.440614358190284
16.3,4.2,0.43946692357097
16.3,8.1,0.285623561165357
17.1,17.2,0.436581286858551
17.1,17.3,0.48203316953317
17.1,19.1,0.323932656105704
17.1,19.2,0.308468872686483
17.1,19.3,0.340425531914894
17.1,20.1,0.257775997864104
17.1,20.2,0.281866666666667
17.1,20.3,0.272011057360055
17.1,21.1,0.331335221658652
17.1,21.2,0.309581586881388
17.1,21.3,0.274245974752438
17.1,22.2,0.284067395802542
17.1,24.1,0.269669624878813
17.1,24.2,0.262671805686859
17.1,24.3,0.242071487202448
17.1,4.1,0.300385659191544
17.1,4.2,0.288384512683578
17.1,8.1,0.206448508180943
17.2,17.3,0.484879636768611
17.2,19.1,0.380338436744561
17.2,19.2,0.341850774431952
17.2,19.3,0.328208447968927
17.2,20.1,0.263000348068221
17.2,20.2,0.284098841267625
17.2,20.3,0.262767220902613
17.2,21.1,0.297828937782311
17.2,21.2,0.305376690276883
17.2,21.3,0.264374434482191
17.2,22.2,0.237427864798021
17.2,24.1,0.269282136894825
17.2,24.2,0.246584202441588
17.2,24.3,0.257152473914507
17.2,4.1,0.256722151088348
17.2,4.2,0.284625158831004
17.2,8.1,0.236680053547523
17.3,19.1,0.337238196663117
17.3,19.2,0.328109696376102
17.3,19.3,0.328698204178604
17.3,20.1,0.306028439815742
17.3,20.2,0.326128175957527
17.3,20.3,0.317872030702045
17.3,21.1,0.349904523605715
17.3,21.2,0.312264969626844
17.3,21.3,0.299326773692387
17.3,22.2,0.274944248615208
17.3,24.1,0.287834929117494
17.3,24.2,0.237193284545846
17.3,24.3,0.235320384014289
17.3,4.1,0.296987394060252
17.3,4.2,0.296806211478428
17.3,8.1,0.258369436786136
19.1,19.2,0.60683001142567
19.1,19.3,0.488287016237725
19.1,20.1,0.373372455529067
19.1,20.2,0.41102817240549
19.1,20.3,0.381549768738516
19.1,21.1,0.338787178395475
19.1,21.2,0.339411723607909
19.1,21.3,0.321133911571821
19.1,22.2,0.322824036647804
19.1,24.1,0.333219668553502
19.1,24.2,0.347406846201529
19.1,24.3,0.341622503057481
19.1,4.1,0.395906205467029
19.1,4.2,0.371010353445198
19.1,8.1,0.321626086331969
19.2,19.3,0.611362930766843
19.2,20.1,0.41751038801428
19.2,20.2,0.443942028985507
19.2,20.3,0.392865779927449
19.2,21.1,0.397992869404463
19.2,21.2,0.399865183687226
19.2,21.3,0.342290779646821
19.2,22.2,0.359693528526474
19.2,24.1,0.381104033970276
19.2,24.2,0.36394315010708
19.2,24.3,0.346211872745162
19.2,4.1,0.497737556561086
19.2,4.2,0.48007734272495
19.2,8.1,0.335268200573467
19.3,20.1,0.402526215443279
19.3,20.2,0.412284293653115
19.3,20.3,0.385093932861103
19.3,21.1,0.349431818181818
19.3,21.2,0.36268951878708
19.3,21.3,0.347807757166948
19.3,22.2,0.367722867551034
19.3,24.1,0.336222295732716
19.3,24.2,0.349553774998371
19.3,24.3,0.334066226930508
19.3,4.1,0.45261365785989
19.3,4.2,0.444026209396347
19.3,8.1,0.298202731847592
20.1,20.2,0.656545064377682
20.1,20.3,0.712987588652482
20.1,21.1,0.375346652328938
20.1,21.2,0.339967724583109
20.1,21.3,0.299152276295133
20.1,22.2,0.43409996933456
20.1,24.1,0.325041256646904
