Utente1,Utente2,ScoreML
0.1,0.2,0.682124436596812
0.1,13.3,0.322240527182867
0.1,14.1,0.459498503766381
0.1,14.2,0.447525800476316
0.1,14.3,0.510338716029933
0.1,15.1,0.488429930795848
0.1,15.2,0.386349712045092
0.1,15.3,0.441212255281495
0.1,16.1,0.381456369549639
0.1,16.3,0.442685321551301
0.1,17.1,0.274177866742922
0.1,17.2,0.295562599049128
0.1,17.3,0.251194619786443
0.1,19.1,0.433846682315223
0.1,19.2,0.442511760201291
0.1,19.3,0.41212257773772
0.1,20.1,0.370292667575789
0.1,20.2,0.353721129170231
0.1,20.3,0.336806129761314
0.1,21.1,0.412057178371659
0.1,21.2,0.383523869707589
0.1,21.3,0.398393769773668
0.1,22.2,0.311490434184901
0.1,24.1,0.440802072772333
0.1,24.2,0.471337579617834
0.1,24.3,0.424647279009502
0.1,4.1,0.400416872360265
0.1,4.2,0.372394400635736
0.1,8.1,0.364180790960452
0.2,13.3,0.321127593514366
0.2,14.1,0.457348071451891
0.2,14.2,0.445013515436051
0.2,14.3,0.510929328148049
0.2,15.1,0.471045094898306
0.2,15.2,0.368916199902115
0.2,15.3,0.428515663120913
0.2,16.1,0.353463150110919
0.2,16.3,0.4141300263059
0.2,17.1,0.279991845887269
0.2,17.2,0.271552221581073
0.2,17.3,0.273922187171399
0.2,19.1,0.375057926986252
0.2,19.2,0.408094267389251
0.2,19.3,0.388211382113821
0.2,20.1,0.386838989739542
0.2,20.2,0.373951258489812
0.2,20.3,0.373627517302389
0.2,21.1,0.395339880608511
0.2,21.2,0.362308329879818
0.2,21.3,0.391644908616188
0.2,22.2,0.304094761564383
0.2,24.1,0.434695008311086
0.2,24.2,0.459976042914432
0.2,24.3,0.420848435346368
0.2,4.1,0.364897226102574
0.2,4.2,0.340595140595141
0.2,8.1,0.389009326947315
13.3,14.1,0.37043063238963
13.3,14.2,0.268254674977738
13.3,14.3,0.339810352868024
13.3,15.1,0.345213450455995
13.3,15.2,0.31820519413731
13.3,15.3,0.347131774166148
13.3,16.1,0.285477865122052
13.3,16.3,0.364631739767013
13.3,17.1,0.261133477856922
13.3,17.2,0.315002820078962
13.3,17.3,0.26967542503864
13.3,19.1,0.271271622253389
13.3,19.2,0.295711445612042
13.3,19.3,0.305843348528802
13.3,20.1,0.398294565276054
13.3,20.2,0.380673013061767
13.3,20.3,0.378415300546448
13.3,21.1,0.310821016290862
13.3,21.2,0.326780574438116
13.3,21.3,0.310431927254357
13.3,22.2,0.313312302839117
13.3,24.1,0.289932726082038
13.3,24.2,0.30097845008704
13.3,24.3,0.31228091022518
13.3,4.1,0.308283114734728
13.3,4.2,0.335511697817279
13.3,8.1,0.283558667310478
14.1,14.2,0.593250066436354
14.1,14.3,0.613053382192731
14.1,15.1,0.54926442646979
14.1,15.2,0.454226003329018
14.1,15.3,0.436465607301919
14.1,16.1,0.394634741159517
14.1,16.3,0.434750416486703
14.1,17.1,0.300473422424642
14.1,17.2,0.316414326685787
14.1,17.3,0.299442401233836
14.1,19.1,0.385588434605828
14.1,19.2,0.480035591146702
14.1,19.3,0.429347211222989
14.1,20.1,0.441009733661354
14.1,20.2,0.402632008265811
14.1,20.3,0.423906276529515
14.1,21.1,0.396932744022578
14.1,21.2,0.415785679961557
14.1,21.3,0.373677736777368
14.1,22.2,0.385918219211227
14.1,24.1,0.430524822695035
14.1,24.2,0.450668066981738
14.1,24.3,0.413023363405043
14.1,4.1,0.405990392766318
14.1,4.2,0.383886854400808
14.1,8.1,0.337876572097104
14.2,14.3,0.61675921251893
14.2,15.1,0.504433167902749
14.2,15.2,0.458243568622481
14.2,15.3,0.388593198498515
14.2,16.1,0.380638937751802
14.2,16.3,0.418657565415245
14.2,17.1,0.332156789894111
14.2,17.2,0.313450132933397
14.2,17.3,0.321956002206017
14.2,19.1,0.424592872315317
14.2,19.2,0.456305119688466
14.2,19.3,0.458192592592593
14.2,20.1,0.437541381593467
14.2,20.2,0.413289481019009
14.2,20.3,0.436047876085426
14.2,21.1,0.420608007614968
14.2,21.2,0.395779629518614
14.2,21.3,0.37080405932865
14.2,22.2,0.453130789181178
14.2,24.1,0.436467302769374
14.2,24.2,0.455765047135606
14.2,24.3,0.42525433871933
14.2,4.1,0.415336207901177
14.2,4.2,0.415713829447461
14.2,8.1,0.334321136982159
14.3,15.1,0.514502942248607
14.3,15.2,0.46319233465763
14.3,15.3,0.432553769054082
14.3,16.1,0.417382143797735
14.3,16.3,0.464075520074588
14.3,17.1,0.321865954130483
14.3,17.2,0.34599737122113
14.3,17.3,0.314890710382514
14.3,19.1,0.426160108548168
14.3,19.2,0.46464
14.3,19.3,0.46265113454425
14.3,20.1,0.438035933033891
14.3,20.2,0.453401025747293
14.3,20.3,0.442635406490828
14.3,21.1,0.42839792425748
14.3,21.2,0.395107238605898
14.3,21.3,0.371845473029542
14.3,22.2,0.408738307095597
14.3,24.1,0.426187143318617
14.3,24.2,0.486534808358476
14.3,24.3,0.443699510908391
14.3,4.1,0.38842585312156
14.3,4.2,0.387397064088793
14.3,8.1,0.34484649122807
15.1,15.2,0.605239730382806
15.1,15.3,0.691868279569892
15.1,16.1,0.417836405659846
15.1,16.3,0.416955875061973
15.1,17.1,0.268845343716091
15.1,17.2,0.272816349384099
15.1,17.3,0.257502301319423
15.1,19.1,0.378841010401189
15.1,19.2,0.47185168437712
15.1,19.3,0.425810944118842
15.1,20.1,0.358791416680179
15.1,20.2,0.365977370269216
15.1,20.3,0.361436109199358
15.1,21.1,0.415801123786821
15.1,21.2,0.471898538595249
15.1,21.3,0.438533429187635
15.1,22.2,0.373954384064512
15.1,24.1,0.464968527560445
15.1,24.2,0.490575013379319
15.1,24.3,0.478260869565217
15.1,4.1,0.420877162729206
15.1,4.2,0.412823112012164
15.1,8.1,0.395718727577135
15.2,15.3,0.567581497229738
15.2,16.1,0.331946430893252
15.2,16.3,0.375996521234962
15.2,17.1,0.251468531468531
15.2,17.2,0.312589233224154
15.2,17.3,0.263157894736842
15.2,19.1,0.369102183877056
15.2,19.2,0.434528068691862
15.2,19.3,0.39011755329747
15.2,20.1,0.365766555980202
15.2,20.2,0.378308752495653
15.2,20.3,0.376387688625939
15.2,21.1,0.390722076487643
15.2,21.2,0.436093609360936
15.2,21.3,0.412799256217556
15.2,22.2,0.362392905456185
15.2,24.1,0.396145171211811
15.2,24.2,0.437877211238293
15.2,24.3,0.448287463831505
15.2,4.1,0.388674388674389
15.2,4.2,0.358836689038031
15.2,8.1,0.335394126738794
15.3,16.1,0.345736075803097
15.3,16.3,0.349466368826011
15.3,17.1,0.278357689631176
15.3,17.2,0.239170728358619
15.3,17.3,0.262368535689838
15.3,19.1,0.310020016484163
15.3,19.2,0.407049842837899
15.3,19.3,0.373645477197659
15.3,20.1,0.369827821809238
15.3,20.2,0.393705197132616
15.3,20.3,0.357306985294118
15.3,21.1,0.356758519484755
15.3,21.2,0.424152437515466
15.3,21.3,0.369482496194825
15.3,22.2,0.337069122190586
15.3,24.1,0.393885949441505
15.3,24.2,0.435590494907986
15.3,24.3,0.418498329523475
15.3,4.1,0.358843042542047
15.3,4.2,0.32577849117175
15.3,8.1,0.337450533637127
16.1,16.3,0.525458996328029
16.1,17.1,0.315509915014164
16.1,17.2,0.249406980684514
16.1,17.3,0.312844425604069
16.1,19.1,0.332486136783734
16.1,19.2,0.356808583495035
16.1,19.3,0.348197066214716
16.1,20.1,0.314282592066441
16.1,20.2,0.328406312513892
16.1,20.3,0.33768182867698
16.1,21.1,0.323497917906008
16.1,21.2,0.349016362131534
16.1,21.3,0.313590210882583
16.1,22.2,0.308023952095808
16.1,24.1,0.335718024777526
16.1,24.2,0.351503534203906
16.1,24.3,0.363004008488564
16.1,4.1,0.393961501767776
16.1,4.2,0.372605483911356
16.1,8.1,0.323710860202538
16.3,17.1,0.281661600810537
16.3,17.2,0.284578064105623
16.3,17.3,0.266350908964268
16.3,19.1,0.339501312335958
16.3,19.2,0.39784806844698
16.3,19.3,0.413425175580767
16.3,20.1,0.352131385098418
16.3,20.2,0.336911335856549
16.3,20.3,0.347213999079008
16.3,21.1,0.40251572327044
16.3,21.2,0.417840707964602
16.3,21.3,0.444642724366124
16.3,22.2,0.401600883245929
16.3,24.1,0.410557571758496
16.3,24.2,0.394605529332434
16.3,24.3,0.418444414999337
16.3,4.1,0.435749854491366
16.3,4.2,0.433061195000361
16.3,8.1,0.308979591836735
17.1,17.2,0.453437641041071
17.1,17.3,0.488628026412326
17.1,19.1,0.330410821643287
17.1,19.2,0.307144173475029
17.1,19.3,0.349852024431711
17.1,20.1,0.269034040801928
17.1,20.2,0.293739383644746
17.1,20.3,0.30411561420044
17.1,21.1,0.338685629085904
17.1,21.2,0.315525656245878
17.1,21.3,0.267506012165794
17.1,22.2,0.297463389121339
17.1,24.1,0.277508914926133
17.1,24.2,0.249370114348472
17.1,24.3,0.239520958083832
17.1,4.1,0.310543292644362
17.1,4.2,0.314864771391022
17.1,8.1,0.262808227928964
17.2,17.3,0.474727685918031
17.2,19.1,0.40955223880597
17.2,19.2,0.383951618850948
17.2,19.3,0.35784350999924
17.2,20.1,0.308487664419868
17.2,20.2,0.295385855329438
17.2,20.3,0.279724255561083
17.2,21.1,0.300303470114791
17.2,21.2,0.323243078795254
17.2,21.3,0.266873418754591
17.2,22.2,0.270052843284171
17.2,24.1,0.309432831347868
17.2,24.2,0.263616392697523
17.2,24.3,0.302104396015877
17.2,4.1,0.294579276267984
17.2,4.2,0.314393621485522
17.2,8.1,0.253094291501013
17.3,19.1,0.336640125310012
17.3,19.2,0.332944530844997
17.3,19.3,0.331697100595589
17.3,20.1,0.294088850813854
17.3,20.2,0.3168610031464
17.3,20.3,0.329664535688394
17.3,21.1,0.293421846710923
17.3,21.2,0.305559387501724
17.3,21.3,0.306011709267457
17.3,22.2,0.281821247892074
17.3,24.1,0.301128905224468
17.3,24.2,0.291198060475453
17.3,24.3,0.279949558638083
17.3,4.1,0.296522586935327
17.3,4.2,0.311025943396226
17.3,8.1,0.258064516129032
19.1,19.2,0.600435268513617
19.1,19.3,0.521001323865688
19.1,20.1,0.390124301516707
19.1,20.2,0.392836709005607
19.1,20.3,0.407432226621992
19.1,21.1,0.373087534487083
19.1,21.2,0.375772390846744
19.1,21.3,0.322459642306919
19.1,22.2,0.342130244921208
19.1,24.1,0.369031292856252
19.1,24.2,0.363750549519563
19.1,24.3,0.363636363636364
19.1,4.1,0.403949190295587
19.1,4.2,0.373719107896323
19.1,8.1,0.347299529023182
19.2,19.3,0.617580504786771
19.2,20.1,0.400824652777778
19.2,20.2,0.427360774818402
19.2,20.3,0.40175175751988
19.2,21.1,0.393478392629856
19.2,21.2,0.392873223129864
19.2,21.3,0.341344571014684
19.2,22.2,0.350504986343137
19.2,24.1,0.406065309533759
19.2,24.2,0.41110910295801
19.2,24.3,0.351445222817449
19.2,4.1,0.503759398496241
19.2,4.2,0.480015348212573
19.2,8.1,0.341730038022814
19.3,20.1,0.387346458017836
19.3,20.2,0.414164305949008
19.3,20.3,0.395008912655971
19.3,21.1,0.350090991810737
19.3,21.2,0.377694885250047
19.3,21.3,0.354546074619739
19.3,22.2,0.362355703384856
19.3,24.1,0.360741415982984
19.3,24.2,0.365256124721604
19.3,24.3,0.345475483362628
19.3,4.1,0.471452262497039
19.3,4.2,0.484624521578461
19.3,8.1,0.317271589486859
20.1,20.2,0.662687496756111
20.1,20.3,0.681362295521588
20.1,21.1,0.369930657701198
20.1,21.2,0.360817558936244
20.1,21.3,0.298021507931793
20.1,22.2,0.413601021237089
20.1,24.1,0.343999101830021
20.1,24.2,0.354858862952235
20.1,24.3,0.319410319410319
20.1,4.1,0.338192419825073
20.1,4.2,0.370874488075163
20.1,8.1,0.259368891371125
20.2,20.3,0.684160992083264
20.2,21.1,0.349295774647887
20.2,21.2,0.358248192627114
20.2,21.3,0.302870422712141
20.2,22.2,0.425099746100834
20.2,24.1,0.348949919224556
20.2,24.2,0.359964983950978
20.2,24.3,0.314163579367341
20.2,4.1,0.377025202520252
20.2,4.2,0.398734569815768
20.2,8.1,0.270292021154288
20.3,21.1,0.358908543050053
20.3,21.2,0.38423339540658
20.3,21.3,0.338559625268362
20.3,22.2,0.431365151229328
20.3,24.1,0.329483210288164
20.3,24.2,0.345252476443585
20.3,24.3,0.323508522727273
20.3,4.1,0.339850152189183
20.3,4.2,0.365891472868217
20.3,8.1,0.255043911701875
21.1,21.2,0.591916859122402
21.1,21.3,0.532043966604601
21.1,22.2,0.328783105821958
21.1,24.1,0.366519923241901
21.1,24.2,0.377581792318634
21.1,24.3,0.335441608312627
21.1,4.1,0.354874161995824
21.1,4.2,0.357086542543514
21.1,8.1,0.238866396761134
21.2,21.3,0.571134586363013
21.2,22.2,0.431159179881892
21.2,24.1,0.388000511705258
21.2,24.2,0.420665634674923
21.2,24.3,0.374888691006233
21.2,4.1,0.38365252221805
21.2,4.2,0.413728459153508
21.2,8.1,0.289175875382772
21.3,22.2,0.354773093918777
21.3,24.1,0.393900718747901
21.3,24.2,0.420044815644734
21.3,24.3,0.373399477106657
21.3,4.1,0.369659524122519
21.3,4.2,0.374914998111069
21.3,8.1,0.280989457727555
22.2,24.1,0.328768884603022
22.2,24.2,0.357046070460705
22.2,24.3,0.348694516971279
22.2,4.1,0.433160490704439
22.2,4.2,0.425520033505514
22.2,8.1,0.281918042491614
24.1,24.2,0.560600327910203
24.1,24.3,0.522007912957468
24.1,4.1,0.398259503233214
24.1,4.2,0.347613219094247
24.1,8.1,0.350189712010947
24.2,24.3,0.567968701484196
24.2,4.1,0.408035937110057
24.2,4.2,0.391298165789848
24.2,8.1,0.311989956057753
24.3,4.1,0.356192303081165
24.3,4.2,0.320517954879188
24.3,8.1,0.310499477790748
4.1,4.2,0.634431945266759
4.1,8.1,0.295462928808558
4.2,8.1,0.248696844993141
